location,Date,level_B1,level_B2,level_DO,level_NH3,level_Pb,level_SO4,level_TOC
X,2019-09-30,136.888311,211.08742,9.789072,0.09899092,6.102153,337.0251,6
X,2019-10-01,130.290047,100.385844,7.930398,0.08197414,5.15885,12.72842,7
X,2019-10-02,71.773128,147.625039,7.958999,0.1001015,4.799594,44.93235,2
X,2019-10-03,153.218899,148.293642,7.357401,0.08522336,8.550575,75.56797,5
X,2019-10-04,108.949536,146.66834,9.111453,0.08215243,5.038949,8.409354,6
X,2019-10-05,121.946059,197.848635,8.493036,0.0970175,6.610406,149.4171,9
X,2019-10-06,120.529489,125.137185,11.30894,0.1124284,7.096433,9.01107,6
X,2019-10-07,99.530572,113.586253,7.995497,0.09494539,7.283692,22.98777,7
X,2019-10-08,101.750433,139.982323,9.456433,0.1037774,8.688743,73.50145,6
X,2019-10-09,125.321528,124.056267,9.927875,0.07214117,8.963259,22.37488,6
X,2019-10-10,210.405205,134.838912,10.33924,0.08403313,3.500052,75.67617,4
X,2019-10-11,97.364425,92.689568,7.656856,0.09746227,4.06735,126.4112,4
X,2019-10-12,117.046666,130.43591,10.45357,0.1112816,7.164521,17.98632,7
X,2019-10-13,106.43206,207.26868,6.839308,0.09376504,8.730778,39.51615,10
X,2019-10-14,145.684318,194.954959,9.283929,0.07338438,3.963888,100.2293,3
X,2019-10-15,116.486105,178.185806,8.43409,0.08523908,7.230625,54.49165,8
X,2019-10-16,148.970725,155.823886,9.093969,0.08823438,4.425704,20.81593,8
X,2019-10-17,96.616085,194.902935,8.686279,0.07891652,3.781614,77.04948,6
X,2019-10-18,121.469502,131.986721,8.451835,0.09689259,8.279601,4.730442,4
X,2019-10-19,126.901619,140.220476,9.91437,0.07732359,8.114392,16.86659,5
X,2019-10-20,134.577594,190.076323,8.218486,0.09046417,6.311137,56.19241,10
X,2019-10-21,146.371036,140.156297,9.697403,0.08698147,3.325341,19.25855,9
X,2019-10-22,148.878159,228.318685,9.802137,0.07164553,7.547568,30.13674,6
X,2019-10-23,152.83921,133.798495,10.37583,0.09281471,6.853215,40.95659,2
X,2019-10-24,96.222022,174.981277,8.737788,0.09503018,8.949729,62.47706,8
X,2019-10-25,75.629849,169.339557,10.84567,0.09613893,4.164589,123.6264,9
X,2019-10-26,154.122406,163.667854,10.88447,0.07128362,3.768461,7.53871,4
X,2019-10-27,154.975243,103.408198,7.607928,0.1024767,6.339744,158.5199,2
X,2019-10-28,121.348767,147.499679,10.46317,0.09442631,5.178037,62.49682,7
X,2019-10-29,164.946736,137.546587,10.40122,0.07725828,7.290529,37.81515,3
X,2019-10-30,121.098451,127.498185,8.380359,0.1000465,8.500404,15.16555,5
X,2019-10-31,162.39568,188.594653,7.521329,0.08905744,4.208775,34.84324,4
X,2019-11-01,144.737402,149.226135,8.120047,0.09484112,6.665934,110.0754,7
X,2019-11-02,175.391137,109.867565,9.3883,0.0866157,6.008284,44.04538,10
X,2019-11-03,175.792903,191.578371,8.580048,0.09555431,6.837211,11.25089,6
X,2019-11-04,110.220617,154.774748,9.104486,0.07703305,4.239341,86.21346,4
X,2019-11-05,148.622389,154.825141,8.920659,0.08605266,4.915596,27.11921,7
X,2019-11-06,120.039484,173.89231,8.150552,0.1085458,8.357846,149.9674,7
X,2019-11-07,119.416457,114.096689,8.133549,0.09738611,6.967306,16.16106,9
X,2019-11-08,180.296688,206.36333,9.80008,0.08441024,8.498918,13.14481,4
X,2019-11-09,182.49553,149.246242,7.505574,0.1043028,8.362511,9.178439,6
X,2019-11-10,130.580734,181.160513,8.752905,0.07742662,6.163856,21.39736,6
X,2019-11-11,189.310898,145.786491,10.56093,0.1148081,8.422586,53.39755,10
X,2019-11-12,190.979405,144.601412,9.527559,0.08664379,4.043655,2.862695,10
X,2019-11-13,138.890019,176.597618,8.756456,0.08610996,8.168551,17.18336,11
X,2019-11-14,136.70694,233.249516,10.14682,0.07766519,3.216059,20.38201,7
X,2019-11-15,115.223889,146.38378,10.28547,0.08251777,7.412618,242.4874,8
X,2019-11-16,69.786663,86.027369,10.14677,0.1121122,7.373622,125.3948,5
X,2019-11-17,197.378685,114.98698,10.12496,0.09954553,4.779523,64.51159,7
X,2019-11-18,134.11403,163.793549,8.548014,0.09785919,5.614026,60.58008,3
X,2019-11-19,144.840181,130.818997,9.568659,0.1033054,4.736677,54.18528,6
X,2019-11-20,124.80197,98.911374,8.707157,0.1085202,5.595587,1.030445,7
X,2019-11-21,82.858482,97.132167,9.324045,0.1007732,4.168933,29.75309,7
X,2019-11-22,166.493231,168.046407,8.96298,0.09071138,8.756757,68.09283,6
X,2019-11-23,108.561363,169.063318,8.008822,0.08798532,7.942504,20.04951,4
X,2019-11-24,69.715619,163.305889,8.171705,0.09733816,5.285577,106.5181,5
X,2019-11-25,145.817471,150.11184,9.920284,0.08573791,7.05858,208.0542,6
X,2019-11-26,147.391632,146.268169,8.041303,0.110013,6.642841,4.891831,9
X,2019-11-27,164.984482,128.682482,9.592707,0.09580558,6.549529,48.96517,7
X,2019-11-28,162.103463,118.816909,8.428001,0.09484522,3.034969,7.410028,5
X,2019-11-29,88.106502,155.610484,8.438441,0.09353243,7.670393,145.1323,4
X,2019-11-30,140.200953,139.298748,8.575749,0.09202659,3.020687,184.9321,8
X,2019-12-01,163.668558,156.179722,9.777838,0.07209051,5.464151,3.985476,9
X,2019-12-02,91.144798,98.514669,9.039519,0.09560172,3.313239,101.0759,3
X,2019-12-03,130.737439,150.538936,7.325479,0.0775665,6.067873,78.54409,8
X,2019-12-04,120.969865,201.550252,9.023523,0.08539702,6.023789,80.98326,2
X,2019-12-05,128.137811,146.785636,8.801362,0.0943344,4.554974,99.48739,14
X,2019-12-06,194.317408,190.03969,11.02343,0.09228953,4.231953,12.46421,3
X,2019-12-07,122.89066,121.921981,8.769347,0.1101665,5.147538,44.54341,7
X,2019-12-08,164.551219,142.881165,8.119044,0.09090716,7.595003,132.3611,2
X,2019-12-09,180.378775,74.678334,8.767692,0.09825725,4.109554,35.84291,6
X,2019-12-10,138.134063,195.445183,10.72208,0.06938066,8.585498,27.87548,15
X,2019-12-11,197.949784,193.533227,9.412563,0.09573861,5.890961,47.22593,3
X,2019-12-12,107.800976,144.970919,9.056045,0.0955339,8.430336,4.002714,4
X,2019-12-13,111.29267,181.382383,10.34276,0.07275591,7.741104,0.9737119,6
X,2019-12-14,126.283472,150.75306,9.704286,0.08856828,6.534694,19.20567,10
X,2019-12-15,131.475609,178.490108,9.379475,0.08111046,4.357362,66.79222,5
X,2019-12-16,166.869856,149.938879,7.55027,0.08687845,5.807165,50.80373,6
X,2019-12-17,150.192569,78.771641,8.264385,0.1033076,3.759465,3.712362,11
X,2019-12-18,162.575599,195.654233,9.240375,0.06956033,7.131434,28.99052,7
X,2019-12-19,25.55065,155.681848,7.724532,0.0905995,6.714509,89.95067,6
X,2019-12-20,147.326575,177.000888,8.937578,0.07125311,5.282331,6.87426,7
X,2019-12-21,110.755498,225.899203,8.554149,0.07671417,5.498138,42.71868,4
X,2019-12-22,146.635032,103.81885,8.600714,0.07666856,3.488306,8.745719,8
X,2019-12-23,131.398103,240.809682,8.937781,0.08309722,4.745362,8.454725,7
X,2019-12-24,78.502632,150.512006,7.779399,0.08910651,8.755493,69.7823,10
X,2019-12-25,86.125717,146.178518,7.7471,0.09193684,6.526321,51.80789,11
X,2019-12-26,106.331117,197.875656,7.984637,0.08343098,7.690563,87.35129,7
X,2019-12-27,142.73874,190.056443,8.312865,0.08318056,6.536991,66.70132,7
X,2019-12-28,117.116415,130.874478,9.004827,0.09640071,5.709223,95.97374,8
X,2019-12-29,157.4668,151.160384,9.389644,0.07907047,3.07596,76.08952,0
X,2019-12-30,137.980931,109.267369,8.620035,0.1056597,7.86061,20.48632,5
X,2019-12-31,194.012957,141.508308,9.397285,0.08846625,4.922398,9.46732,7
Y,2016-01-01,127.101691,120.916463,9.238744,0.09861393,3.350813,27.59574,2
Y,2016-01-02,135.491688,142.867178,10.19491,0.07885248,6.745795,2.754112,7
Y,2016-01-03,182.963832,148.748547,10.03392,0.1036745,4.51318,24.60358,10
Y,2016-01-04,102.355693,130.333561,9.415482,0.09326458,3.125292,16.86089,7
Y,2016-01-05,142.13317,122.97248,9.751975,0.08706265,3.963269,38.22281,3
Y,2016-01-06,121.209836,174.526922,8.705504,0.0693739,5.734266,28.94728,7
Y,2016-01-07,120.710644,191.815859,7.179889,0.1044782,7.464752,17.99183,9
Y,2016-01-08,123.255051,237.352532,10.28911,0.08894691,4.521419,136.4263,10
Y,2016-01-09,125.464594,209.131595,7.908235,0.07891236,5.585093,62.90046,7
Y,2016-01-10,83.989409,165.958768,9.312818,0.08630994,7.596524,42.94797,4
Y,2016-01-11,140.565081,174.795519,8.77102,0.08128051,5.204825,2.921335,6
Y,2016-01-12,145.975057,168.072072,9.281219,0.08735794,7.582967,64.20294,7
Y,2016-01-13,183.485966,131.106283,8.684047,0.08960311,7.398601,77.42348,4
Y,2016-01-14,149.192802,135.416683,12.13287,0.08713816,3.392772,19.81882,7
Y,2016-01-15,114.657421,191.642955,7.924663,0.08230162,5.753673,19.22795,2
Y,2016-01-16,112.701004,173.694416,8.874629,0.06609562,3.013161,35.78727,5
Y,2016-01-17,114.473657,126.779581,8.067364,0.0754844,8.344522,66.71195,3
Y,2016-01-18,141.556943,196.113591,10.25113,0.08314064,8.270402,13.15992,4
Y,2016-01-19,146.396921,182.625041,8.840085,0.06776868,5.855419,46.43134,6
Y,2016-01-20,123.220878,163.035913,8.701118,0.07817314,5.739021,40.84382,9
Y,2016-01-21,172.15541,105.293404,9.933786,0.06788841,8.494051,254.3053,9
Y,2016-01-22,149.005596,197.155689,8.923604,0.09132275,7.761358,24.50232,7
Y,2016-01-23,189.226665,113.486996,11.26108,0.07481023,7.347883,30.47001,8
Y,2016-01-24,54.146016,162.413022,8.196397,0.07757973,7.115954,0.1903982,5
Y,2016-01-25,126.268215,166.618597,7.851375,0.08744063,3.917576,2.22501,5
Y,2016-01-26,114.403088,182.265523,6.462413,0.07755228,4.960099,20.07154,7
Y,2016-01-27,152.380118,171.296471,7.859124,0.08870123,3.624498,70.58725,6
Y,2016-01-28,143.132695,227.183937,8.931018,0.08813041,4.344363,9.275789,5
Y,2016-01-29,154.326442,106.29445,8.754605,0.09304474,6.599795,15.74705,4
Y,2016-01-30,135.330732,171.369315,8.145921,0.09138381,6.891509,81.48376,7
Y,2016-01-31,119.090815,164.847969,7.993053,0.09826891,3.336208,13.69937,8
Y,2016-02-01,149.185762,175.897332,8.952765,0.103227,3.230121,20.941,5
Y,2016-02-02,149.924115,173.376607,9.04951,0.08043228,7.987906,20.98077,2
Y,2016-02-03,144.844962,137.801927,8.435052,0.09897232,4.999285,101.1704,2
Y,2016-02-04,101.41369,155.885268,8.411952,0.07964149,3.650964,18.55247,8
Y,2016-02-05,113.64167,181.855658,7.645848,0.08511195,5.116529,107.6629,7
Y,2016-02-06,65.72646,172.392573,7.983315,0.09105091,6.268264,18.89284,10
Y,2016-02-07,149.042904,199.15055,9.028616,0.07482712,6.674076,21.00523,5
Y,2016-02-08,118.189148,165.713251,7.906517,0.09213047,8.979764,62.17648,3
Y,2016-02-09,88.735867,137.161596,8.506203,0.09194784,5.621516,38.16562,10
Y,2016-02-10,157.215755,187.117957,10.4909,0.08076013,7.567317,64.36259,12
Y,2016-02-11,120.593633,186.354681,9.021417,0.07694544,6.988622,5.818256,7
Y,2016-02-12,96.746438,116.347686,9.116996,0.09414408,7.453239,17.27002,8
Y,2016-02-13,101.065774,166.82892,9.650545,0.07910931,7.200683,8.948954,7
Y,2016-02-14,112.636943,145.621595,7.191228,0.08904498,4.373717,38.67811,3
Y,2016-02-15,161.837885,126.689435,9.031181,0.09974157,8.029148,167.3793,9
Y,2016-02-16,118.249471,197.734304,9.688205,0.08030928,7.135612,4.145771,4
Y,2016-02-17,150.114204,171.286203,9.528847,0.0874863,4.707748,121.7679,0
Y,2016-02-18,117.872787,129.794439,9.714666,0.09832939,8.979228,10.5552,5
Y,2016-02-19,94.42299,129.688783,8.326544,0.1052828,6.03532,111.9474,2
Y,2016-02-20,194.520105,214.168892,7.669309,0.08714498,8.396877,115.3635,4
Y,2016-02-21,160.265005,118.804447,9.477632,0.08515216,7.28363,39.81751,8
Y,2016-02-22,119.881523,160.410923,10.20885,0.07424583,3.956012,87.2981,7
Y,2016-02-23,152.412528,104.079822,8.213341,0.08593751,8.26969,103.8871,8
Y,2016-02-24,174.103536,117.504933,10.58044,0.08296774,7.08486,41.9724,6
Y,2016-02-25,151.738286,193.52267,10.19466,0.08880595,7.810609,217.5668,7
Y,2016-02-26,127.729546,201.53009,9.18056,0.08069903,8.052457,9.563224,3
Y,2016-02-27,160.919056,148.103164,8.581399,0.1112497,6.323802,31.22841,8
Y,2016-02-28,108.593765,187.688752,9.324771,0.08237172,4.398915,36.89051,6
Y,2016-02-29,116.93961,203.184562,10.03649,0.09201303,8.469194,52.56819,5
Y,2016-03-01,110.759182,103.19942,8.637509,0.1067104,6.702535,80.30239,7
Y,2016-03-02,221.495887,146.979568,9.83182,0.09676271,6.257954,118.3213,6
Y,2016-03-03,110.835614,74.351966,9.426047,0.1061961,7.321594,42.24738,8
Y,2016-03-04,142.561254,185.768099,9.225324,0.08218674,5.569428,6.408393,5
Y,2016-03-05,107.383796,224.707578,8.248398,0.09531848,3.819875,45.1883,5
Y,2016-03-06,164.204875,128.22546,10.72568,0.0812586,4.42259,5.231176,7
Y,2016-03-07,105.236125,174.168616,7.904963,0.1010574,4.300804,4.107222,4
Y,2016-03-08,171.808974,104.518065,9.531787,0.08950068,3.538172,25.80157,6
Y,2016-03-09,138.836885,172.224437,8.555576,0.08941686,7.426413,185.4406,7
Y,2016-03-10,177.465281,184.165591,9.909199,0.07579495,4.313548,4.656799,5
Y,2016-03-11,144.348395,137.973454,11.43602,0.08707809,4.393904,41.15727,6
Y,2016-03-12,134.027544,90.160139,9.901517,0.113406,3.614145,27.98617,5
Y,2016-03-13,167.374969,177.825445,8.946443,0.08709187,3.010241,21.86554,8
Y,2016-03-14,117.674265,140.596741,8.845038,0.09022034,7.81496,15.99257,4
Y,2016-03-15,103.607602,164.946673,9.583971,0.09596639,4.67088,43.84023,3
Y,2016-03-16,166.733889,202.520294,8.349903,0.0939985,3.764593,66.23039,8
Y,2016-03-17,105.302242,168.978797,8.747219,0.08854887,5.955694,1.704557,3
Y,2016-03-18,136.084604,120.25805,9.268207,0.09549943,8.956579,60.06751,7
Y,2016-03-19,130.32974,182.958129,9.515665,0.07437655,8.662196,19.37017,3
Y,2016-03-20,102.946903,215.08467,7.715514,0.0740516,6.754772,21.82122,5
Y,2016-03-21,109.513598,179.828414,7.590294,0.07972773,3.367085,112.6058,4
Y,2016-03-22,118.099654,199.4137,8.243373,0.06689954,7.813283,101.9455,4
Y,2016-03-23,176.288689,94.320549,8.654439,0.09815786,6.228171,84.8812,8
Y,2016-03-24,155.78758,161.626114,8.661883,0.0822849,5.108124,9.085969,4
Y,2016-03-25,167.875934,140.873742,10.31711,0.09371812,5.661146,39.19031,8
Y,2016-03-26,146.952763,114.757896,8.041299,0.08237497,4.525807,22.12203,6
Y,2016-03-27,125.113498,117.90624,7.773512,0.08501757,5.624032,13.82084,6
Y,2016-03-28,152.35621,133.032394,10.19942,0.07621386,8.790174,1.375214,9
Y,2016-03-29,156.678047,157.42624,9.338197,0.09724107,3.172042,27.61237,4
Y,2016-03-30,137.375076,134.690588,8.246733,0.09338184,4.49757,32.65314,6
Y,2016-03-31,145.498172,128.457729,10.34925,0.09836391,8.170922,5.415657,7
Y,2016-04-01,194.702379,132.089696,10.19765,0.09999492,7.718659,49.32088,1
Y,2016-04-02,121.080854,191.898595,9.067829,0.08373569,3.711927,49.88713,5
Y,2016-04-03,111.203029,91.234797,8.980637,0.08600056,5.684552,34.77866,6
Y,2016-04-04,130.10542,187.329698,8.256739,0.08293217,7.410403,94.33412,5
Y,2016-04-05,116.408702,152.932232,8.238162,0.08500388,8.28393,2.618703,8
Y,2016-04-06,141.516417,152.733436,8.526363,0.09692047,3.873639,32.61941,4
Y,2016-04-07,87.669282,206.812507,9.376566,0.07974733,5.4852,7.716858,5
Y,2016-04-08,137.115384,171.863999,8.997681,0.09336531,7.102696,45.47386,5
Y,2016-04-09,185.424485,176.259643,10.76706,0.09523939,7.803491,3.251859,5
Y,2016-04-10,104.092333,130.465468,8.846871,0.1051931,4.858745,66.84767,7
Y,2016-04-11,136.265489,104.719822,8.209586,0.09641516,4.787064,19.30515,4
Y,2016-04-12,110.407026,204.752045,8.516853,0.08754218,8.671828,79.04874,6
Y,2016-04-13,119.81712,175.471639,6.985181,0.09307511,5.239857,6.120851,6
Y,2016-04-14,172.888736,221.60522,9.359514,0.08759749,6.759422,239.7111,9
Y,2016-04-15,80.457991,182.470434,8.470863,0.06815325,4.757977,16.29534,10
Y,2016-04-16,159.522497,150.530505,8.563801,0.09903961,5.409485,41.68685,5
Y,2016-04-17,177.189105,152.452839,7.830296,0.09567831,6.982671,11.44394,6
Y,2016-04-18,138.333574,179.24295,8.39545,0.09776027,7.3326,6.018021,8
Y,2016-04-19,108.27838,145.98073,8.161599,0.1013074,3.181693,8.913058,4
Y,2016-04-20,146.554219,177.66531,8.452374,0.08843089,5.103229,11.25636,5
Y,2016-04-21,226.885352,180.351892,8.914503,0.09237234,5.659027,45.24939,5
Y,2016-04-22,119.511574,139.969019,9.163544,0.08421207,8.514921,3.050601,4
Y,2016-04-23,143.228316,180.273613,7.881525,0.08794489,5.674182,79.27923,5
Y,2016-04-24,196.436446,132.327263,10.6594,0.08499137,7.589996,5.761159,3
Y,2016-04-25,160.780629,180.926733,9.670906,0.080491,8.422186,6.418079,6
Y,2016-04-26,144.294175,77.770345,7.677756,0.09532032,4.541009,64.26395,7
Y,2016-04-27,199.462517,156.940341,9.392236,0.08826373,8.97566,23.62543,5
Y,2016-04-28,123.38811,176.917468,9.652906,0.09014072,3.487026,45.23732,8
Y,2016-04-29,156.317256,151.698479,9.929157,0.07741211,8.695968,92.77105,9
Y,2016-04-30,143.056764,171.019142,7.747189,0.07445373,5.359981,60.09993,10
Y,2016-05-01,131.987311,92.282386,7.826582,0.102898,6.012492,48.4374,6
Y,2016-05-02,71.979131,93.18752,7.122764,0.1031581,8.332463,35.00733,5
Y,2016-05-03,142.374984,126.163165,8.205813,0.09604949,7.887678,41.18871,6
Y,2016-05-04,195.52915,148.280469,11.13602,0.08828199,7.33281,39.68676,7
Y,2016-05-05,100.365124,151.193532,8.306855,0.07964314,3.13919,138.9891,9
Y,2016-05-06,142.485375,169.716652,10.26307,0.08826763,3.071801,10.79455,2
Y,2016-05-07,136.845099,86.914772,9.121977,0.0996266,5.974612,12.67991,13
Y,2016-05-08,176.74155,167.940195,7.127892,0.09150443,3.632122,56.91541,3
Y,2016-05-09,119.165164,146.871863,9.268334,0.08545743,6.120568,21.51255,2
Y,2016-05-10,151.642713,159.800754,9.521106,0.09178743,5.01987,50.66009,7
Y,2016-05-11,164.844272,166.349795,7.95117,0.08849999,5.768501,2.947306,7
Y,2016-05-12,152.85703,141.428001,9.453108,0.09296566,6.770358,14.37218,11
Y,2016-05-13,171.21837,87.141074,9.437447,0.1052637,5.446267,26.89739,6
Y,2016-05-14,165.649975,144.914106,9.608815,0.0997944,7.445175,11.97127,5
Y,2016-05-15,163.22599,181.437052,8.932774,0.0893138,8.072805,36.72682,7
Y,2016-05-16,99.403071,251.771733,9.026086,0.08319925,5.194692,27.47313,4
Y,2016-05-17,101.612249,188.307254,7.059926,0.08772725,8.970373,144.4272,8
Y,2016-05-18,140.708569,114.898383,8.64867,0.08961567,8.431814,14.25077,10
Y,2016-05-19,121.731173,212.771977,8.021775,0.0999447,5.067465,1.238396,7
Y,2016-05-20,177.024285,93.850776,10.43862,0.0845658,7.566456,43.29664,11
Y,2016-05-21,92.162323,164.686968,7.683755,0.08435384,6.260836,30.39124,3
Y,2016-05-22,139.123187,164.570857,6.787544,0.08998317,7.084227,77.9938,5
Y,2016-05-23,133.381021,101.292982,8.25341,0.08907321,4.703715,57.28571,5
Y,2016-05-24,91.305242,183.869305,7.342785,0.08510396,6.682492,102.4325,8
Y,2016-05-25,90.981679,177.700766,7.775906,0.07574829,7.464749,43.14306,7
Y,2016-05-26,104.551462,187.763779,9.514174,0.07913413,8.526394,91.38417,6
Y,2016-05-27,76.228123,137.13317,8.133689,0.09431863,7.920408,108.0386,2
Y,2016-05-28,91.321029,116.127172,9.21284,0.1008104,6.676804,12.93446,7
Y,2016-05-29,85.993701,146.654105,8.731676,0.08753111,4.993096,60.02994,6
Y,2016-05-30,145.779162,129.033747,8.997222,0.08414544,7.572215,174.6542,5
Y,2016-05-31,111.131041,182.751851,9.005618,0.1143081,4.019144,23.3768,6
Y,2016-06-01,141.761418,160.054076,9.746277,0.08709188,7.579491,50.3211,6
Y,2016-06-02,153.33819,136.120685,8.898992,0.09699633,4.019608,44.37327,9
Y,2016-06-03,146.298775,114.372232,9.141441,0.09160375,8.961897,37.25816,7
Y,2016-06-04,134.635738,148.283573,9.08574,0.08648641,7.214086,15.09622,4
Y,2016-06-05,116.544295,158.104025,7.924107,0.07598339,8.211898,18.85623,4
Y,2016-06-06,158.16729,133.785604,9.092021,0.09998552,3.524991,71.08072,8
Y,2016-06-07,183.361625,140.449006,9.77401,0.0902023,6.230352,153.7471,4
Y,2016-06-08,151.002635,115.259452,9.335458,0.1064443,7.265785,158.8927,6
Y,2016-06-09,124.251098,161.906622,7.963875,0.09409426,8.919683,4.10507,4
Y,2016-06-10,107.932251,120.958728,8.665072,0.1137929,7.93182,83.6045,9
Y,2016-06-11,116.623148,152.478563,9.958871,0.08694271,5.387318,20.96468,4
Y,2016-06-12,158.836951,165.313228,7.325905,0.100286,7.399323,26.54912,2
Y,2016-06-13,128.515991,110.574798,8.580884,0.07682001,7.123276,0.182455,5
Y,2016-06-14,110.093497,153.029212,8.373061,0.07222521,3.541635,33.86113,4
Y,2016-06-15,154.38215,184.825782,11.11359,0.08591605,6.838894,4.520724,2
Y,2016-06-16,219.5753,148.420737,9.752707,0.09062426,5.579925,17.01096,4
Y,2016-06-17,159.72049,98.259105,8.604906,0.1113943,4.683928,15.24955,8
Y,2016-06-18,110.19605,167.15933,8.67564,0.09246495,6.254337,112.2079,8
Y,2016-06-19,100.527028,80.81948,9.133971,0.08737857,8.845589,71.30053,8
Y,2016-06-20,101.957202,149.114078,8.536005,0.1029412,4.783675,113.1865,3
Y,2016-06-21,96.108255,132.159437,9.005379,0.09244296,7.90559,50.6053,10
Y,2016-06-22,148.028811,146.446373,10.17401,0.09199282,6.057685,28.71159,7
Y,2016-06-23,103.208195,104.925147,7.53108,0.1130595,8.334222,28.97142,5
Y,2016-06-24,182.386681,72.304348,9.274935,0.08599094,8.268022,47.29357,4
Y,2016-06-25,119.502645,130.722377,9.466415,0.09744791,6.011756,11.0617,10
Y,2016-06-26,145.917059,139.445785,9.081966,0.1083041,7.151181,50.16342,7
Y,2016-06-27,180.355494,141.422694,9.072534,0.08501172,7.161464,0.8688301,9
Y,2016-06-28,169.168075,99.780778,9.9094,0.08040643,3.373947,76.76375,4
Y,2016-06-29,173.020233,134.198297,10.75371,0.08191185,6.480622,6.636443,3
Y,2016-06-30,121.016491,106.800086,8.914517,0.09721143,8.273618,13.22603,5
Y,2016-07-01,126.855839,185.287526,8.308343,0.09146584,4.512926,44.84433,2
