location,Date,DDVEC,FHVEC,FG,FHX,FHXH,FHN,FHNH,FXX,FXXH,TG,TN,TNH,TX,TXH,T10N,T10NH,SQ,SP,Q,DR,RH,RHX,RHXH,PG,PX,PXH,PN,PNH,VVN,VVNH,VVX,VVXH,NG,UG,UX,UXH,UN,UNH,EV24
290,1963-05-26,31,21,26,41,7,0,1,,,124,50,4,169,15,,,15,9,,,,,,10233,10258,,10217,,12,3,65,12,6,,,,,,
290,1963-05-27,359,26,26,46,17,5,7,,,154,112,4,201,16,,,25,15,,,,,,10215,10221,,10206,,5,24,60,18,7,,,,,,
290,1963-05-28,356,36,36,57,18,15,3,,,139,108,24,176,14,,,0,0,,,,,,10217,10225,,10210,,4,3,59,13,8,,,,,,
290,1963-05-29,43,31,36,62,16,15,8,,,161,100,2,241,16,,,64,39,,,,,,10201,10213,,10187,,0,3,70,19,6,,,,,,
290,1963-05-30,67,46,46,72,11,26,2,,,184,109,4,247,15,,,132,81,,,,,,10194,10209,,10178,,60,3,80,18,3,,,,,,
290,1963-05-31,70,46,51,77,14,26,19,,,198,125,4,267,15,,,142,87,,,,,,10179,10186,,10166,,65,3,81,13,1,,,,,,
290,1963-06-01,60,57,62,118,11,31,4,,,160,98,24,219,15,,,142,86,,,,,,10185,10200,,10174,,63,3,82,9,2,,,,,,
290,1963-06-02,66,57,57,87,12,31,24,,,136,75,4,194,15,,,149,91,,,,,,10186,10202,,10168,,70,24,82,9,0,,,,,,
290,1963-06-03,78,46,51,87,9,21,20,,,151,70,4,212,16,,,149,90,,,,,,10163,10179,,10145,,70,1,81,9,0,,,,,,
290,1963-06-04,86,36,41,62,11,26,19,,,182,97,3,243,15,,,149,90,,,,,,10107,10144,,10081,,65,3,80,15,2,,,,,,
290,1963-06-05,81,46,51,93,10,10,18,,,190,117,2,251,16,,,85,51,,,,,,10094,10101,,10081,,58,20,65,1,6,,,,,,
290,1963-06-06,97,10,21,36,1,0,9,,,176,136,4,227,16,,,27,16,,,,,,10120,10142,,10102,,40,10,62,2,6,,,,,,
290,1963-06-07,19,26,31,67,10,0,24,,,189,102,4,240,12,,,77,46,,,,,,10144,10154,,10136,,28,4,70,14,4,,,,,,
290,1963-06-08,53,21,26,46,14,0,21,,,199,140,4,264,15,,,83,50,,,,,,10161,10167,,10153,,60,4,68,8,5,,,,,,
290,1963-06-09,51,31,36,57,11,10,20,,,190,135,24,251,15,,,145,87,,,,,,10139,10163,,10116,,60,2,89,19,3,,,,,,
290,1963-06-10,51,26,31,62,16,15,2,,,181,83,3,252,15,,,113,68,,,,,,10088,10109,,10072,,65,4,80,9,3,,,,,,
290,1963-06-11,359,26,26,51,15,0,4,,,162,87,24,233,15,,,137,82,,,,,,10108,10141,,10088,,3,4,70,17,2,,,,,,
290,1963-06-12,288,10,15,26,4,0,20,,,154,82,1,236,17,,,107,64,,,,,,10159,10170,,10141,,58,1,70,12,3,,,,,,
290,1963-06-13,175,5,21,87,17,0,1,,,183,84,2,263,14,,,105,63,,,,,,10135,10165,,10109,,50,8,65,1,5,,,,,,
290,1963-06-14,18,26,31,62,13,0,2,,,131,84,24,166,13,,,0,0,,,,,,10090,10106,,10079,,10,6,60,1,8,,,,,,
290,1963-06-15,337,26,31,57,15,5,24,,,124,79,2,175,14,,,53,32,,,,,,10100,10120,,10087,,56,1,80,10,6,,,,,,
290,1963-06-16,230,21,26,51,15,0,1,,,147,83,1,203,13,,,58,35,,,,,,10132,10144,,10122,,57,19,75,7,7,,,,,,
290,1963-06-17,205,26,31,41,3,15,21,,,143,118,4,169,15,,,0,0,,,,,,10140,10151,,10113,,13,17,60,1,8,,,,,,
290,1963-06-18,203,57,57,87,22,36,1,,,155,116,24,204,10,,,3,2,,,,,,10041,10104,,10007,,20,1,70,23,7,,,,,,
290,1963-06-19,246,62,67,108,11,36,20,,,122,81,4,167,14,,,59,35,,,,,,10065,10080,,10034,,60,2,82,17,7,,,,,,
290,1963-06-20,216,26,36,67,22,10,17,,,127,88,1,154,18,,,0,0,,,,,,10040,10070,,10017,,15,17,70,1,8,,,,,,
290,1963-06-21,232,46,46,77,14,21,22,,,156,121,24,201,15,,,20,12,,,,,,10091,10132,,10051,,30,7,75,14,7,,,,,,
290,1963-06-22,221,31,31,67,16,21,2,,,142,109,24,177,17,,,15,9,,,,,,10142,10161,,10130,,58,3,70,1,7,,,,,,
290,1963-06-23,243,31,36,77,13,0,21,,,138,85,22,189,13,,,82,49,,,,,,10166,10182,,10157,,50,8,75,16,5,,,,,,
290,1963-06-24,198,31,36,72,13,10,3,,,148,89,1,190,16,,,75,45,,,,,,10140,10176,,10101,,60,5,84,10,5,,,,,,
290,1963-06-25,194,31,36,77,18,5,5,,,164,114,23,225,14,,,54,32,,,,,,10056,10097,,10019,,28,6,75,16,6,,,,,,
290,1963-06-26,222,57,57,93,10,21,20,,,142,105,24,177,16,,,35,21,,,,,,10089,10139,,10026,,60,1,82,19,6,,,,,,
290,1963-06-27,206,21,26,62,10,0,19,,,159,99,4,204,13,,,68,41,,,,,,10145,10153,,10136,,58,20,82,10,6,,,,,,
290,1963-06-28,147,15,46,93,15,26,10,,,147,113,22,214,11,,,8,5,,,,,,10122,10169,,10089,,37,13,80,17,6,,,,,,
290,1963-06-29,184,26,31,57,7,0,23,,,159,109,3,209,16,,,66,39,,,,,,10181,10192,,10165,,56,3,80,10,4,,,,,,
290,1963-06-30,155,10,15,31,14,0,1,,,170,113,3,233,15,,,43,26,,,,,,10165,10190,,10148,,58,2,80,10,5,,,,,,
290,1963-07-01,0,0,15,36,14,0,1,,,175,96,4,245,12,,,63,38,,,,,,10161,10168,,10154,,40,24,75,13,6,,,,,,
290,1963-07-02,0,0,10,31,14,0,1,,,172,127,2,243,13,,,79,47,,,,,,10169,10187,,10157,,5,5,65,16,5,,,,,,
290,1963-07-03,34,10,15,36,23,0,2,,,179,103,3,248,16,,,104,62,,,,,,10190,10201,,10180,,0,2,80,16,4,,,,,,
290,1963-07-04,51,5,15,46,3,0,23,,,164,125,24,199,13,,,2,1,,,,,,10189,10193,,10181,,7,23,60,1,7,,,,,,
290,1963-07-05,355,5,10,36,13,0,1,,,163,106,24,214,12,,,30,18,,,,,,10196,10202,,10189,,1,5,60,15,5,,,,,,
290,1963-07-06,121,5,15,41,14,0,1,,,170,92,3,229,14,,,29,17,,,,,,10169,10197,,10114,,5,1,62,14,6,,,,,,
290,1963-07-07,240,36,41,93,7,15,2,,,151,92,24,180,17,,,34,20,,,,,,10141,10167,,10107,,30,3,75,9,6,,,,,,
290,1963-07-08,251,26,26,41,12,0,18,,,137,91,4,174,16,,,43,26,,,,,,10159,10169,,10140,,28,3,75,8,6,,,,,,
290,1963-07-09,233,26,31,46,10,15,4,,,146,108,4,182,15,,,10,6,,,,,,10112,10137,,10102,,30,3,65,14,7,,,,,,
290,1963-07-10,206,36,36,57,12,26,1,,,142,113,3,180,12,,,16,10,,,,,,10088,10099,,10082,,56,10,65,1,7,,,,,,
290,1963-07-11,240,26,31,57,10,0,20,,,142,78,24,189,13,,,43,26,,,,,,10109,10140,,10077,,58,5,75,13,6,,,,,,
290,1963-07-12,216,10,15,46,11,0,1,,,139,45,3,193,12,,,25,15,,,,,,10121,10141,,10108,,50,3,80,12,7,,,,,,
290,1963-07-13,181,15,21,46,17,0,1,,,158,107,24,217,13,,,36,22,,,,,,10093,10113,,10070,,14,3,70,14,6,,,,,,
290,1963-07-14,208,31,31,57,12,10,2,,,155,98,1,214,15,,,62,38,,,,,,10173,10204,,10118,,50,3,80,17,5,,,,,,
290,1963-07-15,183,21,31,51,12,10,23,,,184,137,3,243,12,,,49,30,,,,,,10196,10205,,10179,,57,4,75,11,6,,,,,,
290,1963-07-16,233,26,31,82,12,0,22,,,176,111,24,223,13,,,47,29,,,,,,10164,10172,,10157,,58,6,70,1,5,,,,,,
290,1963-07-17,230,15,21,41,9,0,24,,,167,113,1,226,14,,,117,72,,,,,,10142,10163,,10126,,58,20,80,9,4,,,,,,
290,1963-07-18,244,10,15,36,9,0,1,,,158,111,1,214,14,,,49,30,,,,,,10154,10179,,10135,,57,3,70,9,6,,,,,,
290,1963-07-19,210,10,15,31,13,0,1,,,183,134,4,234,13,,,19,12,,,,,,10179,10191,,10174,,50,6,70,15,6,,,,,,
290,1963-07-20,275,10,26,41,17,15,5,,,168,106,24,222,15,,,38,24,,,,,,10234,10279,,10192,,40,12,75,20,6,,,,,,
290,1963-07-21,56,31,31,41,9,15,1,,,167,81,4,235,16,,,147,91,,,,,,10260,10281,,10228,,60,4,89,11,1,,,,,,
290,1963-07-22,51,15,15,31,6,5,15,,,210,119,3,280,15,,,132,82,,,,,,10185,10224,,10156,,60,19,82,8,2,,,,,,
290,1963-07-23,144,5,10,41,22,0,2,,,221,144,4,293,15,,,80,50,,,,,,10126,10149,,10106,,50,3,60,1,2,,,,,,
290,1963-07-24,211,31,31,62,15,10,1,,,223,171,3,275,13,,,38,24,,,,,,10097,10109,,10088,,16,3,65,24,5,,,,,,
290,1963-07-25,280,15,21,46,8,10,7,,,147,88,24,204,1,,,0,0,,,,,,10154,10215,,10111,,30,12,80,18,7,,,,,,
290,1963-07-26,331,15,21,51,14,0,21,,,132,65,24,195,15,,,117,74,,,,,,10271,10316,,10220,,65,5,84,15,3,,,,,,
290,1963-07-27,34,15,15,41,17,0,1,,,130,47,4,189,14,,,86,54,,,,,,10308,10318,,10290,,57,4,82,9,4,,,,,,
290,1963-07-28,60,26,26,36,8,10,4,,,153,79,3,214,15,,,132,84,,,,,,10286,10302,,10272,,80,2,82,6,2,,,,,,
290,1963-07-29,56,26,26,46,12,10,4,,,178,103,5,238,15,,,138,88,,,,,,10269,10280,,10257,,65,5,82,15,2,,,,,,
290,1963-07-30,35,26,26,41,13,10,4,,,170,100,4,233,14,,,144,92,,,,,,10236,10260,,10212,,56,24,82,8,1,,,,,,
290,1963-07-31,45,15,21,36,14,0,23,,,154,80,4,216,14,,,82,53,,,,,,10167,10209,,10142,,20,24,80,10,4,,,,,,
290,1963-08-01,0,0,10,21,14,0,18,,,166,79,5,244,18,,,128,82,,,,,,10140,10148,,10135,,14,1,70,17,1,,,,,,
290,1963-08-02,65,10,15,36,9,0,20,,,213,92,4,308,15,,,114,74,,,,,,10142,10150,,10132,,35,3,60,12,2,,,,,,
290,1963-08-03,150,10,15,46,14,0,16,,,236,160,4,322,12,,,68,44,,,,,,10104,10136,,10082,,35,4,68,16,4,,,,,,
290,1963-08-04,196,26,26,51,13,0,2,,,186,136,24,221,7,,,8,5,,,,,,10084,10103,,10069,,40,4,70,21,7,,,,,,
290,1963-08-05,189,31,31,62,12,0,21,,,177,133,2,236,16,,,37,24,,,,,,10124,10148,,10101,,30,7,70,1,5,,,,,,
290,1963-08-06,354,15,15,51,19,0,1,,,208,141,4,280,14,,,100,65,,,,,,10149,10156,,10142,,22,24,68,16,3,,,,,,
290,1963-08-07,350,21,26,46,19,15,14,,,182,148,5,223,15,,,6,4,,,,,,10122,10153,,10097,,9,3,62,22,7,,,,,,
290,1963-08-08,224,21,26,46,18,10,20,,,140,99,4,189,15,,,-1,0,,,,,,10084,10098,,10074,,14,6,75,19,6,,,,,,
290,1963-08-09,235,31,36,72,11,15,1,,,132,103,21,183,11,,,35,23,,,,,,10113,10141,,10091,,58,1,68,10,7,,,,,,
290,1963-08-10,205,51,51,77,22,26,2,,,142,94,2,179,14,,,0,0,,,,,,10094,10134,,10054,,50,19,68,12,8,,,,,,
290,1963-08-11,226,51,51,93,10,0,21,,,159,128,24,187,13,,,42,28,,,,,,10037,10053,,10024,,56,3,75,17,7,,,,,,
290,1963-08-12,209,41,41,67,13,26,20,,,145,112,6,192,13,,,14,9,,,,,,10052,10064,,10040,,15,7,80,17,7,,,,,,
290,1963-08-13,214,31,36,62,11,5,21,,,144,110,24,176,14,,,2,1,,,,,,10095,10124,,10063,,8,24,70,1,6,,,,,,
290,1963-08-14,130,10,15,31,11,0,5,,,153,99,5,207,11,,,28,19,,,,,,10118,10130,,10095,,10,3,60,10,6,,,,,,
290,1963-08-15,254,15,21,57,17,0,4,,,140,99,23,174,17,,,28,19,,,,,,10097,10127,,10076,,18,6,75,18,6,,,,,,
290,1963-08-16,198,31,36,57,11,10,18,,,150,95,4,207,14,,,78,53,,,,,,10112,10134,,10090,,50,4,80,12,6,,,,,,
290,1963-08-17,141,21,26,41,17,5,13,,,139,107,24,173,12,,,0,0,,,,,,10038,10082,,10012,,35,13,81,18,7,,,,,,
290,1963-08-18,174,10,15,31,5,0,12,,,124,89,23,166,9,,,29,20,,,,,,9996,10018,,9983,,50,5,80,10,6,,,,,,
290,1963-08-19,227,67,72,113,11,31,1,,,131,88,1,164,16,,,9,6,,,,,,9993,10021,,9970,,20,10,89,16,7,,,,,,
290,1963-08-20,206,31,41,98,18,21,13,,,128,90,20,169,11,,,4,3,,,,,,10018,10043,,9981,,22,18,65,1,8,,,,,,
290,1963-08-21,201,51,51,72,11,26,17,,,123,94,2,160,14,,,10,7,,,,,,10055,10061,,10043,,35,6,70,14,8,,,,,,
290,1963-08-22,203,46,46,72,12,21,24,,,141,117,2,179,13,,,10,7,,,,,,10074,10086,,10061,,30,24,70,11,8,,,,,,
290,1963-08-23,207,26,31,62,16,15,19,,,143,110,21,170,14,,,1,1,,,,,,10072,10091,,10059,,9,3,75,18,7,,,,,,
290,1963-08-24,211,51,51,82,10,26,4,,,140,113,2,171,12,,,3,2,,,,,,10088,10100,,10074,,57,20,75,11,7,,,,,,
290,1963-08-25,218,41,46,67,23,26,19,,,155,127,5,186,13,,,25,18,,,,,,10127,10147,,10093,,32,24,75,15,7,,,,,,
290,1963-08-26,212,51,51,77,5,15,20,,,179,136,24,216,14,,,23,16,,,,,,10086,10093,,10078,,28,2,80,14,7,,,,,,
290,1963-08-27,210,41,41,67,12,21,4,,,136,104,5,185,13,,,18,13,,,,,,10090,10109,,10080,,58,4,80,17,5,,,,,,
290,1963-08-28,199,36,36,62,14,15,1,,,125,94,5,176,12,,,31,22,,,,,,10115,10122,,10109,,35,8,70,17,6,,,,,,
290,1963-08-29,301,5,15,41,14,0,19,,,130,80,24,184,13,,,43,31,,,,,,10132,10150,,10118,,3,5,81,18,5,,,,,,
290,1963-08-30,111,10,15,31,9,0,1,,,135,43,5,200,13,,,77,56,,,,,,10125,10151,,10078,,20,2,82,14,5,,,,,,
290,1963-08-31,122,26,31,46,17,21,5,,,155,120,6,212,14,,,14,10,,,,,,10053,10074,,10040,,50,19,65,1,7,,,,,,
290,1963-09-01,142,26,26,41,8,15,2,,,172,121,4,225,14,,,113,83,,,,,,10090,10103,,10062,,30,3,80,17,4,,,,,,
290,1963-09-02,175,26,31,57,12,15,5,,,156,128,23,212,12,,,54,40,,,,,,10112,10125,,10099,,56,3,80,9,5,,,,,,
290,1963-09-03,191,51,51,82,11,36,20,,,135,112,24,157,9,,,6,4,,,,,,10124,10128,,10118,,25,15,62,2,7,,,,,,
290,1963-09-04,206,36,36,62,6,21,16,,,132,109,1,159,12,,,-1,0,,,,,,10113,10125,,10104,,30,5,62,11,8,,,,,,
290,1963-09-05,203,15,21,31,1,0,18,,,130,102,5,166,15,,,10,7,,,,,,10110,10119,,10102,,56,24,70,2,7,,,,,,
290,1963-09-06,234,10,15,36,14,0,19,,,124,83,24,182,15,,,22,16,,,,,,10134,10183,,10108,,15,5,70,17,6,,,,,,
290,1963-09-07,236,15,21,46,13,5,2,,,124,74,6,177,15,,,76,57,,,,,,10209,10218,,10186,,12,4,84,13,3,,,,,,
290,1963-09-08,183,31,31,62,11,21,17,,,136,89,2,178,12,,,37,28,,,,,,10176,10209,,10140,,30,6,65,2,6,,,,,,
290,1963-09-09,205,36,36,67,12,10,23,,,132,96,20,178,13,,,39,30,,,,,,10128,10145,,10117,,35,7,80,13,5,,,,,,
290,1963-09-10,138,10,21,36,12,5,16,,,138,82,4,202,14,,,59,45,,,,,,10153,10159,,10146,,30,4,81,14,6,,,,,,
290,1963-09-11,62,15,21,46,1,0,23,,,156,114,4,213,13,,,18,14,,,,,,10135,10150,,10122,,18,24,60,2,7,,,,,,
290,1963-09-12,1,15,21,36,16,0,1,,,148,112,4,205,13,,,52,40,,,,,,10176,10219,,10135,,14,7,57,13,4,,,,,,
290,1963-09-13,24,21,21,31,8,10,18,,,150,107,24,207,14,,,77,60,,,,,,10240,10255,,10216,,4,5,62,15,4,,,,,,
290,1963-09-14,341,5,10,26,13,0,2,,,141,76,5,220,14,,,94,73,,,,,,10251,10258,,10241,,0,6,70,16,1,,,,,,
290,1963-09-15,46,10,15,26,10,0,1,,,125,52,7,200,14,,,91,71,,,,,,10251,10273,,10227,,1,2,80,12,1,,,,,,
290,1963-09-16,51,10,15,31,10,0,6,,,156,74,6,242,14,,,93,73,,,,,,10201,10224,,10181,,20,20,59,1,0,,,,,,
290,1963-09-17,171,15,21,41,12,0,23,,,191,141,4,268,15,,,78,62,,,,,,10161,10178,,10144,,4,6,62,15,2,,,,,,
290,1963-09-18,358,5,21,51,22,0,18,,,155,127,24,179,15,,,0,0,,,,,,10163,10192,,10144,,0,3,70,24,7,,,,,,
290,1963-09-19,32,36,41,62,9,26,1,,,137,96,6,184,14,,,75,60,,,,,,10194,10204,,10184,,58,24,75,6,2,,,,,,
290,1963-09-20,55,51,51,72,11,21,24,,,147,110,24,187,13,,,53,43,,,,,,10193,10207,,10184,,35,5,68,14,3,,,,,,
290,1963-09-21,40,10,10,26,3,0,18,,,142,109,1,165,13,,,0,0,,,,,,10216,10230,,10204,,24,24,62,3,7,,,,,,
290,1963-09-22,60,5,5,15,16,0,1,,,141,80,24,176,15,,,-1,0,,,,,,10248,10259,,10231,,5,23,62,16,6,,,,,,
290,1963-09-23,80,21,26,41,21,5,1,,,152,84,3,222,14,,,36,30,,,,,,10219,10256,,10160,,1,2,57,15,4,,,,,,
290,1963-09-24,185,46,51,82,12,26,5,,,167,133,24,194,14,,,16,13,,,,,,10088,10148,,10027,,18,2,65,15,6,,,,,,
290,1963-09-25,232,41,46,77,1,21,21,,,101,60,23,142,1,,,30,25,,,,,,10095,10171,,10014,,50,1,80,14,6,,,,,,
290,1963-09-26,198,67,72,98,9,31,1,,,117,63,1,165,19,,,0,0,,,,,,10093,10172,,10053,,20,14,75,5,7,,,,,,
290,1963-09-27,260,72,77,139,13,36,1,,,110,69,23,146,1,,,54,45,,,,,,10134,10185,,10077,,65,15,80,10,5,,,,,,
290,1963-09-28,253,36,41,72,8,31,14,,,81,48,24,113,16,,,38,32,,,,,,10198,10230,,10179,,58,10,80,13,4,,,,,,
290,1963-09-29,226,62,67,98,20,21,2,,,105,38,2,135,21,,,-1,0,,,,,,10150,10228,,10088,,40,14,70,1,7,,,,,,
290,1963-09-30,260,51,57,72,13,26,15,,,115,84,24,144,13,,,0,0,,,,,,10104,10113,,10088,,56,17,75,12,8,,,,,,
290,1963-10-01,216,46,46,67,14,21,5,,,104,81,4,126,13,,,0,0,,,,,,10094,10115,,10039,,20,23,70,1,8,,,,,,
290,1963-10-02,220,41,41,72,13,21,20,,,96,58,24,137,13,,,13,11,,,,,,10040,10087,,10017,,24,5,80,17,6,,,,,,
290,1963-10-03,204,62,62,93,12,26,6,,,96,29,6,131,12,,,21,18,,,,,,10085,10116,,10045,,56,21,75,4,6,,,,,,
290,1963-10-04,222,46,46,77,4,26,22,,,107,56,24,155,12,,,31,27,,,,,,10052,10093,,10020,,35,3,80,12,5,,,,,,
290,1963-10-05,210,41,41,72,11,26,17,,,76,53,2,116,12,,,14,12,,,,,,10073,10093,,10038,,40,11,75,13,7,,,,,,
290,1963-10-06,226,31,36,67,14,15,22,,,88,46,6,134,13,,,50,44,,,,,,10059,10072,,10036,,63,5,70,1,6,,,,,,
290,1963-10-07,23,15,21,46,11,0,17,,,86,33,24,143,15,,,86,76,,,,,,10101,10209,,10014,,12,24,82,15,4,,,,,,
290,1963-10-08,175,36,36,67,22,0,1,,,94,-11,4,147,14,,,29,26,,,,,,10231,10243,,10213,,6,3,60,19,5,,,,,,
290,1963-10-09,268,15,26,51,1,5,19,,,109,54,24,154,12,,,60,54,,,,,,10275,10306,,10228,,15,3,80,15,5,,,,,,
290,1963-10-10,220,36,41,57,8,26,1,,,97,53,2,126,19,,,0,0,,,,,,10270,10290,,10255,,20,13,60,1,6,,,,,,
290,1963-10-11,222,46,46,72,12,21,3,,,120,96,2,151,12,,,0,0,,,,,,10281,10294,,10258,,11,7,58,20,7,,,,,,
290,1963-10-12,210,41,41,57,1,31,17,,,130,108,6,173,15,,,54,49,,,,,,10237,10257,,10193,,35,2,58,14,3,,,,,,
290,1963-10-13,231,51,62,93,11,36,24,,,108,69,24,151,11,,,14,13,,,,,,10141,10186,,10118,,40,13,75,14,4,,,,,,
290,1963-10-14,262,46,51,87,10,10,24,,,80,45,23,123,11,,,42,39,,,,,,10199,10247,,10144,,62,11,75,1,5,,,,,,
290,1963-10-15,182,26,26,46,23,5,6,,,77,29,6,126,13,,,67,62,,,,,,10237,10261,,10203,,1,7,70,1,3,,,,,,
290,1963-10-16,187,41,41,57,9,31,17,,,99,65,1,137,15,,,4,4,,,,,,10177,10205,,10150,,30,22,58,12,7,,,,,,
290,1963-10-17,208,36,41,93,14,21,23,,,89,58,21,119,13,,,-1,0,,,,,,10138,10183,,10109,,20,10,80,17,6,,,,,,
290,1963-10-18,216,26,31,62,13,5,23,,,117,85,1,153,12,,,15,14,,,,,,10223,10257,,10186,,7,6,70,15,7,,,,,,
290,1963-10-19,157,21,21,46,12,0,16,,,120,94,2,161,13,,,16,15,,,,,,10230,10258,,10197,,18,7,58,11,6,,,,,,
290,1963-10-20,193,36,36,57,12,26,5,,,140,92,6,185,12,,,15,14,,,,,,10198,10213,,10192,,15,6,58,13,6,,,,,,
290,1963-10-21,213,26,31,51,2,10,17,,,128,100,4,171,14,,,60,58,,,,,,10249,10268,,10219,,3,6,65,14,4,,,,,,
290,1963-10-22,252,31,46,87,11,0,24,,,108,16,24,149,7,,,37,36,,,,,,10245,10302,,10188,,9,24,80,12,4,,,,,,
290,1963-10-23,130,21,21,36,8,0,1,,,80,19,1,123,13,,,12,12,,,,,,10290,10308,,10269,,6,2,70,12,6,,,,,,
290,1963-10-24,163,21,21,36,6,0,23,,,114,95,7,127,16,,,0,0,,,,,,10271,10280,,10263,,4,24,40,2,8,,,,,,
290,1963-10-25,60,15,15,31,15,0,8,,,107,41,23,157,14,,,52,52,,,,,,10277,10287,,10269,,6,23,58,14,3,,,,,,
290,1963-10-26,52,21,21,36,18,10,3,,,59,17,7,131,14,,,62,62,,,,,,10275,10282,,10268,,1,6,45,15,0,,,,,,
290,1963-10-27,75,15,21,31,1,0,21,,,38,-14,23,59,15,,,0,0,,,,,,10260,10271,,10247,,1,4,15,11,6,,,,,,
290,1963-10-28,94,10,10,26,18,0,4,,,32,-6,2,88,14,,,5,5,,,,,,10225,10244,,10207,,2,3,30,18,3,,,,,,
290,1963-10-29,0,0,5,15,9,0,1,,,3,-25,5,23,15,,,0,0,,,,,,10191,10204,,10173,,0,7,18,3,6,,,,,,
290,1963-10-30,99,36,36,57,19,5,3,,,50,-6,6,122,14,,,72,74,,,,,,10111,10170,,10064,,0,1,57,15,3,,,,,,
290,1963-10-31,100,31,31,46,7,15,20,,,63,11,5,130,13,,,50,52,,,,,,10031,10062,,10013,,22,3,59,12,4,,,,,,
290,1963-11-01,155,21,26,46,19,0,8,,,82,42,1,109,13,,,0,0,,,,,,10011,10021,,10003,,12,8,56,20,6,,,,,,
290,1963-11-02,161,31,31,46,1,15,16,,,97,68,2,134,14,,,0,0,,,,,,10027,10045,,10009,,28,24,65,15,6,,,,,,
290,1963-11-03,103,21,21,41,3,0,15,,,89,55,20,141,14,,,38,40,,,,,,10018,10036,,10004,,15,23,59,8,5,,,,,,
290,1963-11-04,90,26,31,51,14,0,8,,,75,15,7,131,14,,,34,36,,,,,,10034,10049,,10026,,2,6,58,13,4,,,,,,
290,1963-11-05,107,31,31,51,24,15,4,,,119,79,2,173,14,,,42,45,,,,,,10011,10030,,9993,,30,6,57,14,5,,,,,,
290,1963-11-06,104,21,31,46,2,15,5,,,99,62,6,127,13,,,21,23,,,,,,9937,9987,,9910,,6,6,60,23,7,,,,,,
290,1963-11-07,203,57,57,77,12,31,2,,,95,71,7,114,10,,,40,43,,,,,,9932,9963,,9920,,45,20,75,11,7,,,,,,
290,1963-11-08,222,77,82,154,14,41,23,,,94,67,4,132,12,,,15,16,,,,,,9989,10048,,9951,,45,7,70,11,5,,,,,,
290,1963-11-09,206,31,31,46,1,5,22,,,91,57,7,119,13,,,16,17,,,,,,10082,10096,,10051,,20,24,60,1,5,,,,,,
290,1963-11-10,157,26,31,67,16,21,1,,,107,73,4,141,19,,,0,0,,,,,,10018,10081,,9984,,10,2,68,21,7,,,,,,
290,1963-11-11,183,67,67,103,20,36,1,,,120,101,7,141,12,,,10,11,,,,,,9971,10001,,9935,,60,3,75,14,6,,,,,,
290,1963-11-12,200,82,82,123,13,46,2,,,107,85,24,129,11,,,20,22,,,,,,9953,9990,,9919,,60,3,80,10,5,,,,,,
290,1963-11-13,204,57,57,87,3,10,21,,,76,51,21,103,13,,,32,36,,,,,,10003,10021,,9991,,56,19,81,9,5,,,,,,
290,1963-11-14,197,46,46,67,11,31,1,,,49,16,7,95,13,,,65,73,,,,,,10056,10078,,10017,,40,24,68,14,2,,,,,,
290,1963-11-15,160,10,31,62,21,15,17,,,50,27,2,80,17,,,0,0,,,,,,9894,10023,,9798,,11,16,58,9,8,,,,,,
290,1963-11-16,226,36,36,67,7,0,17,,,69,30,24,109,14,,,6,7,,,,,,9965,10020,,9936,,56,1,65,12,7,,,,,,
290,1963-11-17,198,41,41,103,24,21,1,,,60,17,5,101,23,,,8,9,,,,,,10030,10074,,9930,,50,8,65,12,6,,,,,,
290,1963-11-18,216,87,87,129,14,51,6,,,109,87,6,127,16,,,0,0,,,,,,9943,9983,,9919,,30,15,75,5,8,,,,,,
290,1963-11-19,226,77,77,103,21,46,3,,,126,97,4,150,21,,,0,0,,,,,,9971,10000,,9938,,45,4,70,21,8,,,,,,
290,1963-11-20,280,36,41,82,11,10,24,,,73,27,22,122,1,,,16,19,,,,,,10048,10212,,9946,,62,7,75,3,5,,,,,,
290,1963-11-21,220,51,57,113,22,5,1,,,48,9,3,102,24,,,3,4,,,,,,10203,10275,,10083,,59,17,70,3,6,,,,,,
290,1963-11-22,262,72,77,123,11,31,18,,,84,45,22,111,13,,,24,28,,,,,,10123,10188,,10069,,62,1,80,19,5,,,,,,
290,1963-11-23,222,31,36,51,19,21,8,,,75,34,5,110,19,,,0,0,,,,,,10172,10194,,10145,,15,13,75,1,6,,,,,,
290,1963-11-24,194,36,36,51,19,15,7,,,101,85,1,118,13,,,22,26,,,,,,10095,10140,,10066,,22,4,70,9,7,,,,,,
290,1963-11-25,185,36,41,62,23,15,3,,,91,69,24,127,13,,,0,0,,,,,,10039,10074,,10001,,56,7,70,1,4,,,,,,
290,1963-11-26,184,26,31,67,3,0,22,,,64,18,24,100,14,,,15,18,,,,,,10073,10122,,10049,,18,24,68,1,2,,,,,,
290,1963-11-27,0,0,0,5,6,0,1,,,39,-8,4,63,15,,,-1,0,,,,,,10175,10203,,10127,,0,23,26,20,6,,,,,,
290,1963-11-28,0,0,0,5,14,0,1,,,44,-4,21,72,13,,,0,0,,,,,,10203,10207,,10199,,1,5,30,15,7,,,,,,
290,1963-11-29,74,10,10,41,23,0,1,,,52,25,1,67,14,,,0,0,,,,,,10199,10204,,10194,,0,2,18,22,8,,,,,,
290,1963-11-30,97,21,21,36,11,5,21,,,52,30,8,72,14,,,0,0,,,,,,10167,10193,,10154,,15,2,30,14,6,,,,,,
